taxon_key	taxon_name	common_name	cla_code	ord_code	fam_code	gen_code	spe_code	effective_distance	habitat_diversity_index	estuaries	coral	front	sea_grass	sea_mount	others	slope	shelf	abyssal	inshore	offshore	max_depth	min_depth	true_max_depth	water_column_position	intertidal	lat_north	lat_south	found_in_fao_area_id	fao_limits	sl_max	temperature	general_comments
690818	Bohadschia argus	Leopard fish	901046	910214	900101	901373	983479	30.39999991	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.75	0	30	0		reef-associated	f	40	-45	"{51,57,61,71,77}"	5	60		"Amy's comments: seagrass. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
601805	Physiculus dalwigki	Black codling	6	44	180	107	1805	29.57247333	0.4	0	0	0	0	0.5	0.25	0.5	0	0	0	0.5	738	100		benthopelagic		44	25	"{27,34,37}"	3	27.54		"Amy's comments: seamount (Fock, H., Uiblein, F., KÃ¶ster, F., & Von Westernhagen, H. (2002). Biodiversity and speciesâ€“environment relationships of the demersal fish assemblage at the Great Meteor Seamount (subtropical NE Atlantic), sampled by different trawls. Marine Biology, 141(1), 185-199.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Occurs on the continental slope (Ref. 4774)."
602661	Notacanthus chemnitzii	Spiny eel	6	25	73	2558	2661	37.93749993	0.4	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.25	0.75	3285	125		benthopelagic	f	61	-18	"{21,27,31,34,41,47,57,58,61,67,77,81,87}"	13	115		"Amy's comments: seamount. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
605366	Cephalopholis igarashiensis	Garish hind	6	60	289	6535	5366	28.34883716	0.4	0	0	0	0	0.5	0.5	0	0.5	0	0.5	0.5	250	80		demersal	f	36	-18	"{57,61,71,77}"	4	34		"Amy's comments: seamount. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
605923	Pseudocarcharias kamoharai	Crocodile shark	4	7	556	4978	5923	30.39999991	0.4	0	0	0	0	0.5	0.5	0.25	0.75	0	0.25	0.75	9999	0		pelagic-oceanic	f	40	-40	"{34,41,47,51,61,71,77,81,87}"	9	90		"Amy's comments: seamount. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
603560	Taractichthys longipinnis	Big-scale pomfret	6	60	319	6313	3560	30.39999991	0.4	0	0	0	0	0.5	0.25	0.5	0.25	0	0.25	0.75	9999	0		pelagic-oceanic	f	47	-68	"{21,27,31,34,41,47,77,81}"	8	100		"Amy's comments: seamounts (Morato, T., Hoyle, S. D., Allain, V., & Nicol, S. J. (2010). Seamounts are hotspots of pelagic biodiversity in the open ocean. Proceedings of the National Academy of Sciences, 107(21), 9707-9711.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Generally oceanic and presumably epipelagic. Often solitary but occasionally found in small schools close to shore (Ref. 82736). Feed on shrimps and squids (Ref. 82736). Young are present in all seasons (Ref. 6697). Flesh considered very good (Ref. 3576)."
600779	Apristurus profundorum	Deepwater catshark	4	8	10	8966	779	63.51351338	0.6	0	0.5	0	0	0.5	0.5	0.75	0	0	0	0.75	1750	1100		bathydemersal	f	41	37	"{21,31,34}"	3	44		"Amy's comments: seamout sp ref. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
600808	Galeus murinus	Mouse catshark	4	8	10	7260	808	69.99999979	0.6	0	0.5	0	0	0.5	0.5	0.5	0	0	0	0.75	1200	475		bathydemersal	f	66	61	{27}	1	52		"Amy's comments: seamout sp ref. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
600995	Decapterus tabl	Roughear scad	6	60	314	10590	995	28.93868216	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	550	7		reef-associated	f	37	-16	"{21,31,41,47,51,57,61,71,77,81}"	10	44.68794409		"Amy's comments: See FAO (http://www.fao.org/fishery/species/3109/en). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Adults occur in mid-water or near the bottom; also near the surface (Ref. 5217). They feed on smaller planktonic invertebrates, primarily copepods. Maximum depth recorded from Ref. 57551. Marketed fresh (Ref. 5217)."
601317	Tylosurus acus melanotus	Keeljawed needle fish	6	51	207	1044	1317	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	1	0		reef-associated	f	32	-28	"{51,57,61,71,77,87}"	6	91		"Amy's comments: See FAO doc (found inshore and offshore). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
610206	Chilomycterus reticulatus	Spotfin burrfish	6	62	449	1924	10206	69.99999979	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0.5	100	20		reef-associated	f			"{21,27,31,34,37,41,47,51,57,61,71,77,87}"	13	59.0359		"Amy's comments: See FAO doc . NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Adults found in reefs and over soft bottoms to depths of 100 m, but may occur deeper in the tropics (Ref. 30573). Often found washed up on beaches. Known to brace themselves against the substrate to sleep at night (Ref. 4930). Appear to be active during the day. Juveniles often with floating weeds (Ref. 48637). Solitary. Juveniles pelagic in oceanic surface waters (Ref. 30573). Feed on hard-shelled invertebrates. Not usually marketed."
604205	Ancylopsetta dilecta	Three-eye flounder	6	61	514	6686	4205	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	137			demersal		37	21	"{21,31}"	2	19.82176271		"Amy's comments: See FAO doc . NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Occurs in bays, lagoons and shallow coastal waters."
601200	Pontinus castor	Longsnout scorpionfish	6	59	264	7466	1200	28.22222218	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	400	45		demersal	f	32	9	{31}	1	38.41		"Amy's comments: see FAO doc. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Inhabits hard bottom."
604287	Acanthostracion polygonius	Honeycomb cowfish	6	62	446	4119	4287	28.31609191	0.4	0	0.75	0	0	0	0.25	0	0.5	0	0.5	0.5	80	3		reef-associated	f	41	-33	"{21,31,41}"	3	40.75		"Amy's comments: see FAO doc. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Occurs in clear water around coral reefs. Feeds on sponges, alcyonarians, tunicates, and shrimp. Uncommon and wary (Ref. 9710). Consumed fresh, generally roasted (Ref. 5217)."
603930	Neomerinthe hemingwayi	Spinycheek scorpionfish	6	59	264	249	3930	60.8597284	0.6	0.5	0.5	0	0	0	0.5	0	0.5	0	0.5	0	230	45		demersal		41	20	"{21,31}"	2	34.6		"Amy's comments: see IUCN (http://www.iucnredlist.org/details/154693/0). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Have a thick glandular tissue on posterior margin of fin spines which is believed to be venomous (Ref. 57406)."
604023	Prionotus paralatus	Mexican searobin	6	59	266	3789	4023	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	180	36		demersal			20	{31}	1	14.7		"Amy's comments: shelf (McClure, M. R., & McEachran, J. D. (1992). Hybridization between Prionotus alatus and P. paralatus in the Northern Gulf of Mexico (Pisces: Triglidae). Copeia, 1039-1046.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Occurs in offshore waters from 36-180 m depth."
603236	Atherinopsis californiensis	Jack silverside	6	49	623	36	3236	28.22222218	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0		pelagic-neritic		46	22	"{67,77}"	2	38.68571723		"Amy's comments: See IUCN (http://www.iucnredlist.org/details/183827/0). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Adults inhabit inshore areas, including bays (Ref. 2850). Form schools (Ref. 2850). Demersal spawners in nearshore habitats (Ref. 56049). Oviparous, with planktonic, primarily neustonic larvae (Ref. 36497). Eggs are attached to one another by spawning substrate via adhesive filaments (Ref. 36497). Sold fresh (Ref. 2850)."
651178	Bathyraja albomaculata	White-dotted skate	4	14	685	8903	51178	30.39999991	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	434	130		demersal	f			"{41,87,41,87}"	4	14.4		"Amy's comments: See IUCN (http://www.iucnredlist.org/details/63102/0). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Oviparous (Ref. 50449). Eggs have horn-like projections on the shell (Ref. 205)."
601873	Ciliata septentrionalis	Northern rockling	6	44	505	4239	1873	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	90	10		demersal	f	70	44	{27}	1	17.62		"Amy's comments: see IUCN (http://www.iucnredlist.org/details/full/18125379/0). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Found in the sublittoral zone, on sand or mud bottoms. Feed mostly on decapod crustaceans, lobsters, crabs, mysids and polychaetes (Ref. 3663). Oviparous (Ref. 205). Spawning may take place in deeper waters (Ref. 57987)."
603318	Diplectrum bivittatum	Dwarf sand perch	6	60	289	10490	3318	30.39999991	0.4	0.75	0	0	0	0	0.75	0	0.75	0	0.75	0	100			reef-associated		32	-2	"{31,41}"	2	16.30629749		"Amy's comments: See IUCN (http://www.iucnredlist.org/details/full/190325/0). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Found on soft bottom (Ref. 5217). Synchronously hermaphroditic. Good food fish (Ref. 5217)."
603347	Serranus phoebe	Tattler	6	60	289	5359	3347	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	400	27		reef-associated	f	32		"{31,41}"	2	15.69390606		"FB or SLB Comments: A solitary species (Ref. 26340) inhabiting rocky areas. Synchronously hermaphroditic. Feed mainly on shrimps, less on crabs and bivalves (Ref. 47377)."
603325	Hemanthias leptus	Longtail bass	6	60	289	6099	3325	28.41546789	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0	0.5	300	60		demersal		34		"{31,41}"	2	41.49136565		"Amy's comments: see IUCN (outer shelf, bottom habitat) (http://www.iucnredlist.org/details/190251/0). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Occurs over hard bottoms."
627501	Gymnothorax porphyreus	Lowfin moray	6	26	56	3758	27501	60.8597284	0.6	0.5	0.5	0	0	0	0.5	0	0.5	0	0.5	0	40	0		demersal	f			"{71,81,87}"	3	34.6		"Amy's comments: see IUCN, rocky (http://www.iucnredlist.org/details/183859/0). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments:"
612859	Semicossyphus darwini	GalÃ¡pagos sheephead wrasse	6	60	362	321	12859	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	100	3		reef-associated	f			{87}	1	60.83		"Amy's comments: See IUCN: http://www.iucnredlist.org/details/183327/0. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Caught in both shallow and deep waters. Its strong dentition makes it an opportunistic predator, even of hard-shelled benthos as shown by its stomach contents of coarse calcareous remains and detritus (Ref. 11295)."
603955	Sebastes brevispinis	Silvergray rockfish	6	59	573	2902	3955	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	375	0		demersal				"{67,77}"	2	62.201396		"Amy's comments: See NOAA website (http://www.afsc.noaa.gov/Rockfish-Game/description/silvergray.htm). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Occur just above the bottom, sometimes found in rocky caverns and crevices (Ref. 27436). Ovoviviparous (Ref. 6885). Rarely caught by anglers (Ref. 27436). Filleted and sold indiscriminately with other rockfish; flavor and texture of flesh particularly good (Ref. 27436)."
601312	Sufflamen fraenatum	Masked triggerfish	6	62	445	6556	1312	28.34883716	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0.5	186	8		reef-associated	f	30	-32	"{51,57,61,71,77,81}"	6	34		"Amy's comments: See saved FAO doc . NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
603665	Halichoeres pictus	Rainbow wrasse	6	60	362	1901	3665	49.99999985	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0	25	5		reef-associated	f			"{31,41}"	2	11.97726163		"Amy's comments: See saved IUCN doc for inshore shelf. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Inhabits coral reefs, normally high above the bottom. Swims with worm-like movements. Feeds on various invertebrates. A protogynous hermaphrodite (Ref. 55367). Generally of no interest to fisheries because of its small average size (Ref. 5217)."
604306	Acanthurus achilles	Achilles tang	6	60	412	9710	4306	0.999999997	0.2	0	1	0	0	0	0	0	0.5	0	0.5	0.5	10	0		reef-associated	f	28	-26	"{61,71,77}"	3	20		"Amy's comments: See: http://www.iucnredlist.org/details/177960/0. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
603963	Sebastes dallii	Calico rockfish	6	59	573	2902	3963	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0	0.5	256	18		demersal				{77}	1	22.1		"Amy's comments: shelf (Laidig, T. E., Watters, D. L., & Yoklavich, M. M. (2009). Demersal fish and habitat associations from visual surveys on the central California shelf. Estuarine, coastal and shelf science, 83(4), 629-637.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Adults occur on or near soft bottom (Ref. 2850). Viviparous, with planktonic larvae and pelagic juveniles (Ref. 36715)."
501135	Sebastes	Redfishes	6	59	573	2902		99.9999997	1	0.75	0.75	0	0.5	0.5	0.75	0.5	0.75	0	0.75	0.75	1441	0			f	79	-56	"{21,27,41,61,67,77}"	6	50	6.542857143	
603647	Chromis scotti	Purple reeffish	6	60	350	2049	3647	30.39999991	0.4	0	0.75	0	0	0	0.25	0	0.5	0	0.5	0.5	116	15		reef-associated	f			"{31,41}"	2	7.89		"Amy's comments: shelf (Rocha, L. A., & Rosa, I. L. (2001). Baseline assessment of reef fish assemblages of Parcel Manuel Luiz Marine State Park, MaranhÃ£o, north?east Brazil. Journal of Fish Biology, 58(4), 985-998.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Adults occur in steep outer slopes and deeper patch reefs (Ref. 7247). Oviparous, distinct pairing during breeding (Ref. 205). Eggs are demersal and adhere to the substrate (Ref. 205). Males guard and aerate the eggs (Ref. 205)."
604033	Hexagrammos lagocephalus	Rock greenling	6	59	271	10062	4033	30.39999991	0.4	0.75	0	0	0	0	0.75	0	0.5	0	0.75	0.25	596	0		demersal	f	66	34	"{61,67,77}"	3	52.271388		"FB or SLB Comments: Commonly found in shallow rocky areas, especially on exposed coasts (Ref. 2850). Often captured by shore fishers (Ref. 2850)."
604209	Citharichthys arctifrons	Gulf Stream flounder	6	61	514	3248	4209	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	366	46		demersal	f	45	21	"{21,31}"	2	15.318		"Amy's comments: shelf (see NOAA ppt). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Occurs in deeper water. Rarely found in shallow water."
607008	Protomyctophum choriodon	Gaptooth lanternfish	6	40	167	7918	7008	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0	0.5				bathypelagic	f	-36	-58	"{41,47,48,51,57,58,81,87}"	8	9.5		"Amy's comments: shelf (Shreeve, R. S., Collins, M. A., Tarling, G. A., Main, C. E., Ward, P., & Johnston, N. M. (2009). Feeding ecology of myctophid fishes in the northern Scotia Sea. Mar Ecol Prog Ser, 386, 221-236.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: High-oceanic and mesopelagic; found in the upper 100 m at night (Ref. 4066). Possibly fed on by <i>Champsocephalus gunnari</i>."
601726	Coelorinchus caelorhincus	Hollowsnout grenadier	6	44	185	2217	1726	66.6192109	0.6	0.5	0.5	0	0	0	0.5	0	0	0	0	0.5	1250	90		benthopelagic	f	62	-18	"{21,27,31,34,37,41}"	6	47.457168		"Amy's comments: shelf + slope + coral + other (Baker, K. D., Haedrich, R. L., Snelgrove, P. V., Wareham, V. E., Edinger, E. N., & Gilkinson, K. D. (2012). Small-scale patterns of deep-sea fish distributions and assemblages of the Grand Banks, Newfoundland continental slope. Deep Sea Research Part I: Oceanographic Research Papers, 65, 171-188.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Found commonly in about 200-500 m. Feeds on a variety of benthic organisms, such as polychaetes, gastropods, cephalopods, numerous crustacean groups (copepods, gammarians, isopods, cumaceans, Natantia) and fish. Minimum depth range taken from Ref. 1371."
609260	Leucoraja melitensis	Maltese ray	4	14	19	3433	9260	30.39999991	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0.5	600	60		bathydemersal	f	42	36	{37}	1	50		"Amy's comments: shelf and slope (http://www.iucnredlist.org/details/61405/0). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Feed on crustaceans mainly amphipods (Ref. 3167). Oviparous. Distinct pairing with embrace. Young may tend to follow large objects, such as their mother (Ref. 205). Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). About 10-56 eggs are laid per individual annually (Ref. 41305, 41314)."
607063	Trematomus vicarius	Orange notothen	6	60	382	9349	7063	28.84060534	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0.5	240	20		demersal	f	-53	-55	{48}	1	30.835		"Amy's comments: shelf and slope (Jones, C. D., Anderson, M. E., Balushkin, A. V., Duhamel, G., Eakin, R. R., Eastman, J. T., ... & Detrich III, H. W. (2008). Diversity, relative abundance, new locality records and population structure of Antarctic demersal fishes from the northern Scotia Arc islands and BouvetÃ¸ya. Polar Biology, 31(12), 1481-1497.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Feeds primarily on fish eggs. Other less important food items are amphipods, decapods, fishes, isopods, polychaetes and nemerteans."
651729	Psychrolutes marmoratus		6	59	282	2761	51729	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0	0.5				demersal	f	-44	-56	"{41,87,41,87}"	4	31.9		"Amy's comments: shelf and slope (Laptikhovsky, V., & Brickle, P. (2011). Resource partitioning in two carcinophagous confamiliars: distribution and feeding habits of psychrolutid fish on the southern Patagonian shelf. Polar biology, 34(9), 1375-1384.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Feeds mainly on benthic animals, polychaetes, small crustaceans, and mollusks (Ref. 27363)."
600617	Lampanyctus crocodilus	Jewel lanternfish	6	40	167	5633	617	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0	0.5	1192	0		bathypelagic	f	75	22	"{21,27,31,34,37}"	5	30		"Amy's comments: shelf and slope (Stefanescu, C., & Cartes, J. E. (1992). Benthopelagic habits of adult specimens of Lampanyctus crocodilus (Risso, 1810)(Osteichthyes, Myctophidae) in the western Mediterranean deep slope. Scientia Marina, 56(1), 69-74.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: High-oceanic, between 700-1,000 m during the day (with juveniles in the upper 200 m) and 45-250 m and 4000-1,000 m at night (Ref. 4479). Depth range from 318-1192 m in the eastern Ionian Sea (Ref. 56504). Epipelagic to bathypelagic, feeds on zooplankton (Ref. 58426). Catches of lanternfishes off the west coast of South Africa: 1,134-42,560 mt (Ref. 5571). Minimum depth from Ref. 58018."
603975	Sebastes lentiginosus	Freckled rockfish	6	59	573	2902	3975	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	168	33		demersal		34		{77}	1	19.826		"Amy's comments: shelf and slope (Williams, E. H., & Ralston, S. (2002). Distribution and co-occurrence of rockfishes (family: Sebastidae) over trawlable shelf and slope habitats of California and southern Oregon. Fishery Bulletin, 100(4), 836-855.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Viviparous (Ref. 34817). Minimum depth from Ref. 58018."
604089	Enophrys taurina	Bull sculpin	6	59	277	1418	4089	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	256	11		demersal		38	33	{77}	1	14.076		FB or SLB Comments:
602512	Eptatretus stoutii	Pacific hagfish	1	1	2	57	2512	30.39999991	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	966	16		demersal	f			"{67,77}"	2	63.5		"Amy's comments: shelf and slope, IUCN (http://www.iucnredlist.org/details/196044/0). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Inhabits fine silt and clay bottoms (Ref. 6885). Enters large fishes by way of the mouth and anus and feed on its viscera and muscles (Ref. 6885). May greatly diminish catches taken with fixed gears (Ref. 6885). Produces mucilaginous slime when harassed (Ref. 6885). Probably exhibits hermaphroditism (Ref. 56947). Due to its primitive metabolism it is collected for research purposes (Ref. 6885)."
603245	Polymixia lowei	Beardfish	6	42	238	2622	3245	30.39999991	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	600	50		bathydemersal	f	41	4	"{21,31,41}"	3	16.3606		"Amy's comments: Shelf and upper slope (FAO doc). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Found on soft bottoms (Ref. 5217)."
604008	Sebastes zacentrus	Sharpchin rockfish	6	59	573	2902	4008	28.41595087	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0	0	476	26		bathydemersal		60	33	"{61,67,77}"	3	33.50515464		"Amy's comments: shelf anf slope (Williams, E. H., & Ralston, S. (2002). Distribution and co-occurrence of rockfishes (family: Sebastidae) over trawlable shelf and slope habitats of California and southern Oregon. Fishery Bulletin, 100(4), 836-855.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Found on soft bottoms (Ref. 2850). Viviparous (Ref. 34817)."
603908	Assurger anzac	Razorback scabbardfish	6	60	415	8532	3908	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0	0.5	400	150		benthopelagic	f	37	-37	"{31,41,47,57,61,71,77,87}"	8	250		"Amy's comments: shelf FAO doc . NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Probably benthopelagic from 150 to 400 m, juveniles epipelagic or mesopelagic. Feeds on fishes (including <i>Engraulis mordax</i> and <i>Merluccius productus</i> off California) and squids. Occasionally hooked, captured in nets, or found washed ashore. No special fishery."
604040	Archistes biseriatus	Scaled sculpin	6	59	277	6070	4040	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0	0.5	200	10		demersal				"{61,67,77}"	3	14.36405269		"Amy's comments: shelf offshore (Tokranov, A. M., & Orlov, A. M. (2007). Some biological features of rare and poorly-studied sculpins (Cottidae, Hemitripteridae, Psychrolutidae) in the Pacific waters off the Northern Kuril Islands and Southeastern Kamchatka, Russian Federation. The Raffles Bulletin of Zoology, (14), 187-198.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Minimum depth reported taken from Ref. 50610."
601757	Paralepis coregonoides	Sharpchin barracudina	6	39	169	2159	1757	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	9999	0		bathypelagic	f	65	30	"{21,27,34,37}"	4	50		"Amy's comments: shelf slope (Acevedo, S., Dwane, O., & Fives, J. M. (2002). The community structure of larval fish populations in an area of the Celtic Sea in 1998. Journal of the Marine Biological Association of the UK, 82(04), 641-648.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Depth range from 50-1000 m (ref. 04473) and up to 1032 m in the eastern Ionian Sea (Ref. 56504). Epipelagic to bathypelagic (Ref. 58426); also mesopelagic (Ref. 5951). Feeds on fishes, crustaceans and occasionally planktonic organisms (Ref. 5759). Spawns from March to September, larvae near the surface (Ref. 35388)."
603952	Sebastes aurora	Aurora rockfish	6	59	573	2902	3952	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0	0.5	769	124		bathydemersal		55	28	"{67,77}"	2	33.251		"Amy's comments: shelf slope (Charter, S. R., & Sandknop, E. M. (2000). Abundance and distribution of rockfish (Sebastes) larvae in the Southern California Bight in relation to environmental conditions and fishery exploitation. Calif. Coop. Oceanic Fish. Invest. Rep, 41, 132-147.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Common offshore (Ref. 2850). Viviparous, with planktonic larvae and pelagic juveniles (Ref. 36715). Trawled on soft bottom and when caught scales usually rub off, leaving white pockets bordered by red; also caught in sablefish traps (Ref. 2850)."
604246	Lyopsetta exilis	Slender sole	6	61	440	626	4246	29.15453454	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0.5	800	25		bathydemersal	f	60		"{67,77}"	2	29.26		"Amy's comments: shelf slope (http://www.iucnredlist.org/details/154845/0). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Occurs in the vicinity of rocky areas (Ref. 4925). Good food fish but is of little commercial importance due to its small size (Ref. 6885)."
606992	Gymnoscopelus fraseri	Fraserâ€™s lanternfish	6	40	167	3675	6992	30.39999991	0.4	0.5	0	0	0	0	0.5	0.5	0	0	0	0.5	250	50		bathypelagic	f	-45	-68	"{41,48,58,81,88}"	5	8.8		"Amy's comments: Slope (Cherel, Y., Fontaine, C., Richard, P., & Labatc, J. P. (2010). Isotopic niches and trophic levels of myctophid fishes and their predators in the Southern Ocean. Limnology and oceanography, 55(1), 324-332.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Oceanic and mesopelagic (Ref. 4066). Found in the upper 100 m at night."
603949	Sebastes aleutianus	Rougheye rockfish	6	59	573	2902	3949	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	900	25		bathydemersal	f	66	31	"{61,67,77}"	3	83.527767		"Amy's comments: shelf slope (Orr, J. W., & Hawkins, S. (2008). Species of the rougheye rockfish complex: resurrection of Sebastes melanostictus (Matsubara, 1934) and a redescription of Sebastes aleutianus (Jordan and Evermann, 1898)(Teleostei: Scorpaeniformes). Fishery Bulletin, 106(2), 111-134.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Usually found offshore (Ref. 27437). Viviparous (Ref. 34817)."
655259	Labrisomus philippii	Chalapo clinid	6	60	482	4064	55259	28.94585085	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0				demersal				"{87,87}"	2	30.275		FB or SLB Comments:
603958	Sebastes chlorostictus	Greenspotted rockfish	6	59	573	2902	3958	28.52776392	0.4	0.75	0	0	0	0	0.75	0.5	0.5	0	0	0.5	201	49		demersal				"{67,77}"	2	42.27055		"Amy's comments: shelf slope (Williams, E. H., & Ralston, S. (2002). Distribution and co-occurrence of rockfishes (family: Sebastidae) over trawlable shelf and slope habitats of California and southern Oregon. Fishery Bulletin, 100(4), 836-855.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Commonly found on soft bottom (Ref. 2850). Viviparous (Ref. 34817)."
